fips,date,state,cases,deaths
24,4/15/20,TUMBES,168,11
24,4/16/20,TUMBES,180,11
24,4/17/20,TUMBES,187,12
24,4/18/20,TUMBES,193,13
24,4/19/20,TUMBES,199,15
24,4/20/20,TUMBES,216,16
24,4/21/20,TUMBES,218,17
24,4/22/20,TUMBES,225,20
24,4/23/20,TUMBES,237,21
24,4/24/20,TUMBES,257,24
24,4/25/20,TUMBES,269,26
24,4/26/20,TUMBES,278,27
24,4/27/20,TUMBES,294,27
24,4/28/20,TUMBES,306,27
24,4/29/20,TUMBES,353,27
24,4/30/20,TUMBES,383,27
24,5/1/20,TUMBES,400,30
24,5/2/20,TUMBES,440,32
24,5/3/20,TUMBES,451,32
24,5/4/20,TUMBES,477,34
24,5/5/20,TUMBES,508,36
24,5/6/20,TUMBES,522,40
24,5/7/20,TUMBES,536,43
24,5/8/20,TUMBES,547,45
24,5/9/20,TUMBES,569,49
24,5/10/20,TUMBES,571,50
24,5/11/20,TUMBES,601,56
24,5/12/20,TUMBES,630,59
24,5/13/20,TUMBES,666,60
24,5/14/20,TUMBES,689,60
24,5/15/20,TUMBES,727,60
24,5/16/20,TUMBES,763,60
24,5/17/20,TUMBES,777,60
24,5/18/20,TUMBES,801,61
24,5/19/20,TUMBES,841,63
24,5/20/20,TUMBES,871,64
24,5/21/20,TUMBES,906,64
24,5/22/20,TUMBES,947,67
24,5/23/20,TUMBES,976,67
24,5/24/20,TUMBES,990,67
24,5/25/20,TUMBES,1035,67
24,5/26/20,TUMBES,1072,67
24,5/27/20,TUMBES,1101,67
24,5/28/20,TUMBES,1148,68
24,5/29/20,TUMBES,1179,69
24,5/30/20,TUMBES,1189,73
24,5/31/20,TUMBES,1199,74
24,6/1/20,TUMBES,1242,75
24,6/2/20,TUMBES,1274,77
24,6/3/20,TUMBES,1304,80
24,6/4/20,TUMBES,1329,82
24,6/5/20,TUMBES,1383,84
24,6/6/20,TUMBES,1419,87
24,6/7/20,TUMBES,1428,89
24,6/8/20,TUMBES,1472,91
24,6/9/20,TUMBES,1533,91
24,6/10/20,TUMBES,1590,93
24,6/11/20,TUMBES,1667,94
24,6/12/20,TUMBES,1733,95
24,6/13/20,TUMBES,1783,96
24,6/14/20,TUMBES,1799,97
24,6/15/20,TUMBES,1863,102
24,6/16/20,TUMBES,1886,104
24,6/17/20,TUMBES,1955,106
24,6/18/20,TUMBES,1981,106
24,6/19/20,TUMBES,2009,107
24,6/20/20,TUMBES,2066,108
24,6/21/20,TUMBES,2087,109
24,6/22/20,TUMBES,2128,109
24,6/23/20,TUMBES,2171,110
24,6/24/20,TUMBES,2187,110
25,3/19/20,UCAYALI,,
25,3/20/20,UCAYALI,,
25,3/21/20,UCAYALI,,
25,3/23/20,UCAYALI,,
25,3/24/20,UCAYALI,,
25,3/26/20,UCAYALI,,
25,3/27/20,UCAYALI,,
25,3/28/20,UCAYALI,,
25,3/29/20,UCAYALI,,
25,3/30/20,UCAYALI,,
25,3/31/20,UCAYALI,,
25,4/1/20,UCAYALI,,
25,4/2/20,UCAYALI,1,
25,4/3/20,UCAYALI,2,
25,4/4/20,UCAYALI,8,1
25,4/5/20,UCAYALI,8,1
25,4/6/20,UCAYALI,13,1
25,4/7/20,UCAYALI,14,1
25,4/8/20,UCAYALI,14,1
25,4/9/20,UCAYALI,14,1
25,4/10/20,UCAYALI,17,2
25,4/11/20,UCAYALI,18,2
25,4/12/20,UCAYALI,21,2
25,4/13/20,UCAYALI,32,2
25,4/14/20,UCAYALI,38,2
25,4/15/20,UCAYALI,59,4
25,4/16/20,UCAYALI,65,5
25,4/17/20,UCAYALI,80,5
25,4/18/20,UCAYALI,99,7
25,4/19/20,UCAYALI,121,11
25,4/20/20,UCAYALI,147,13
25,4/21/20,UCAYALI,170,16
25,4/22/20,UCAYALI,194,24
25,4/23/20,UCAYALI,209,25
25,4/24/20,UCAYALI,260,29
25,4/25/20,UCAYALI,281,36
25,4/26/20,UCAYALI,299,42
25,4/27/20,UCAYALI,408,43
25,4/28/20,UCAYALI,592,46
25,4/29/20,UCAYALI,679,48
25,4/30/20,UCAYALI,758,50
25,5/1/20,UCAYALI,834,57
25,5/2/20,UCAYALI,940,61
25,5/3/20,UCAYALI,1034,64
25,5/4/20,UCAYALI,1125,66
25,5/5/20,UCAYALI,1184,72
25,5/6/20,UCAYALI,1265,75
25,5/7/20,UCAYALI,1277,78
25,5/8/20,UCAYALI,1378,82
25,5/9/20,UCAYALI,1568,85
25,5/10/20,UCAYALI,1615,87
25,5/11/20,UCAYALI,1662,90
25,5/12/20,UCAYALI,1746,93
25,5/13/20,UCAYALI,1855,94
25,5/14/20,UCAYALI,1965,95
25,5/15/20,UCAYALI,2069,96
25,5/16/20,UCAYALI,2476,99
25,5/17/20,UCAYALI,2528,101
25,5/18/20,UCAYALI,2882,103
25,5/19/20,UCAYALI,3022,104
25,5/20/20,UCAYALI,3339,104
25,5/21/20,UCAYALI,3505,104
25,5/22/20,UCAYALI,3692,104
25,5/23/20,UCAYALI,3817,104
25,5/24/20,UCAYALI,3853,104
25,5/25/20,UCAYALI,3923,104
25,5/26/20,UCAYALI,4111,104
25,5/27/20,UCAYALI,4283,105
25,5/28/20,UCAYALI,4492,106
25,5/29/20,UCAYALI,4663,107
25,5/30/20,UCAYALI,4869,107
25,5/31/20,UCAYALI,4919,107
25,6/1/20,UCAYALI,5033,110
25,6/2/20,UCAYALI,5072,113
25,6/3/20,UCAYALI,5130,113
25,6/4/20,UCAYALI,5191,114
25,6/5/20,UCAYALI,5344,115
25,6/6/20,UCAYALI,5516,117
25,6/7/20,UCAYALI,5566,117
25,6/8/20,UCAYALI,5764,118
25,6/9/20,UCAYALI,5972,119
25,6/10/20,UCAYALI,6089,120
25,6/11/20,UCAYALI,6270,122
25,6/12/20,UCAYALI,6417,122
25,6/13/20,UCAYALI,6636,126
25,6/14/20,UCAYALI,6663,127
25,6/15/20,UCAYALI,6700,129
25,6/16/20,UCAYALI,6746,133
25,6/17/20,UCAYALI,6799,138
25,6/18/20,UCAYALI,6847,138
25,6/19/20,UCAYALI,6978,140
25,6/20/20,UCAYALI,7041,141
25,6/21/20,UCAYALI,7171,141
25,6/22/20,UCAYALI,7237,142
25,6/23/20,UCAYALI,7274,145
25,6/24/20,UCAYALI,7276,145
